"deploy_id","date","argos_lc","lon","lat"
"160424_2016_141266",2016-09-19 00:30:17,"1",-69.297,41.113
"160424_2016_141266",2016-09-19 01:09:05,"1",-69.285,41.129
"160424_2016_141266",2016-09-19 01:54:20,"A",-69.296,41.139
"160424_2016_141266",2016-09-19 02:50:01,"B",-69.297,41.187
"160424_2016_141266",2016-09-19 03:39:02,"A",-69.251,41.213
"160424_2016_141266",2016-09-19 06:46:41,"2",-69.298,41.283
"160424_2016_141266",2016-09-20 00:52:12,"B",-69.302,41.293
"160424_2016_141266",2016-09-20 01:42:07,"B",-69.295,41.304
"160424_2016_141266",2016-09-20 16:24:40,"B",-69.089,41.477
"160424_2016_141266",2016-09-20 18:03:37,"1",-69.17,41.251
"160424_2016_141266",2016-09-20 19:38:54,"1",-69.079,41.301
"160424_2016_141266",2016-09-21 01:14:36,"2",-69.181,41.196
"160424_2016_141266",2016-09-21 02:12:11,"B",-69.185,41.181
"160424_2016_141266",2016-09-21 02:55:47,"1",-69.121,41.193
"160424_2016_141266",2016-09-22 19:24:36,"B",-69.109,41.295
"160424_2016_141266",2016-09-23 00:08:28,"2",-69.082,41.274
"160424_2016_141266",2016-09-23 00:34:44,"1",-69.087,41.275
"160424_2016_141266",2016-09-23 11:50:33,"A",-69.16,41.274
"160424_2016_141266",2016-09-23 11:56:33,"B",-69.158,41.273
"160424_2016_141266",2016-09-23 12:49:56,"2",-69.195,41.258
"160424_2016_141266",2016-09-23 13:46:52,"B",-69.199,41.251
"160424_2016_141266",2016-09-23 15:23:41,"0",-69.293,41.217
"160424_2016_141266",2016-09-23 17:23:00,"0",-69.36,41.206
"160424_2016_141266",2016-09-23 23:35:24,"2",-69.411,41.238
"160424_2016_141266",2016-09-24 00:10:51,"1",-69.411,41.203
"160424_2016_141266",2016-09-24 01:52:24,"B",-69.451,41.152
"160424_2016_141266",2016-09-24 05:47:54,"B",-69.379,41.18
"160424_2016_141266",2016-09-24 07:31:32,"2",-69.319,41.201
"160424_2016_141266",2016-09-24 09:05:38,"3",-69.275,41.222
"160424_2016_141266",2016-09-24 09:09:35,"3",-69.276,41.221
"160424_2016_141266",2016-09-24 09:52:07,"2",-69.294,41.24
"160424_2016_141266",2016-09-24 09:53:47,"B",-69.294,41.24
"160424_2016_141266",2016-09-24 10:53:45,"A",-69.293,41.26
"160424_2016_141266",2016-09-24 11:28:31,"1",-69.335,41.261
"160424_2016_141266",2016-09-24 11:36:04,"2",-69.335,41.264
"160424_2016_141266",2016-09-24 13:22:53,"B",-69.368,41.267
"160424_2016_141266",2016-09-25 07:13:54,"3",-69.314,41.409
"160424_2016_141266",2016-09-25 08:46:25,"B",-69.335,41.42
"160424_2016_141266",2016-09-25 08:59:03,"3",-69.339,41.44
"160424_2016_141266",2016-09-25 09:44:54,"B",-69.338,41.452
"160424_2016_141266",2016-09-26 00:12:54,"3",-69.396,41.431
"160424_2016_141266",2016-09-26 00:29:19,"1",-69.368,41.437
"160424_2016_141266",2016-09-27 00:25:12,"B",-69.553,41.494
"160424_2016_141266",2016-09-27 01:21:43,"A",-69.397,41.442
"160424_2016_141266",2016-09-27 01:42:58,"A",-69.385,41.429
"160424_2016_141266",2016-09-27 06:52:11,"2",-69.411,41.337
"160424_2016_141266",2016-09-28 06:39:59,"3",-69.379,41.364
"160424_2016_141266",2016-09-29 00:20:11,"B",-69.362,41.343
"160424_2016_141266",2016-09-29 06:28:49,"1",-69.402,41.283
"160424_2016_141266",2016-09-30 00:09:06,"B",-69.388,41.219
"160424_2016_141266",2016-09-30 02:24:01,"B",-69.37,41.296
"160424_2016_141266",2016-09-30 03:10:04,"0",-69.293,41.323
"160424_2016_141266",2016-10-01 00:56:31,"B",-68.776,41.069
"160424_2016_141266",2016-10-01 02:04:55,"B",-69.014,41.013
"160424_2016_141266",2016-10-01 02:47:49,"1",-68.946,41.07
"160424_2016_141266",2016-10-02 05:56:10,"0",-68.926,40.433
"160424_2016_141266",2016-10-02 09:24:05,"B",-68.963,40.367
"160424_2016_141266",2016-10-02 09:59:14,"B",-68.975,40.311
"160424_2016_141266",2016-10-02 11:33:24,"2",-68.934,40.28
"160424_2016_141266",2016-10-02 11:41:05,"1",-68.925,40.281
"160424_2016_141266",2016-10-02 14:51:42,"0",-68.972,40.21
"160424_2016_141266",2016-10-02 16:29:05,"B",-68.967,40.209
"160424_2016_141266",2016-10-03 01:18:37,"1",-68.944,39.964
"160424_2016_141266",2016-10-03 09:07:17,"B",-68.869,39.751
"160424_2016_141266",2016-10-06 06:55:53,"2",-67.351,40.125
"160424_2016_141266",2016-10-06 14:23:35,"B",-67.359,40.12
"160424_2016_141266",2016-10-06 14:59:36,"0",-67.27,40.041
"160424_2016_141266",2016-10-06 20:43:42,"A",-67.128,39.917
"160424_2016_141266",2016-10-07 02:22:48,"1",-67.101,39.823
"160424_2016_141266",2016-10-07 06:43:24,"3",-67.028,39.747
"160424_2016_141266",2016-10-07 16:26:33,"B",-66.791,39.487
"160424_2016_141266",2016-10-07 18:02:56,"B",-66.894,39.522
"160424_2016_141266",2016-10-08 09:05:17,"A",-67.033,39.23
"160424_2016_141266",2016-10-08 10:48:50,"B",-67.042,39.155
"160424_2016_141266",2016-10-08 11:58:17,"B",-67.052,39.13
"160424_2016_141266",2016-10-09 12:05:43,"2",-67.046,38.814
"160424_2016_141266",2016-10-09 12:20:04,"B",-67.055,38.814
"160424_2016_141266",2016-10-09 14:02:12,"1",-66.999,38.778
"160424_2016_141266",2016-10-09 15:45:51,"A",-67.053,38.71
"160424_2016_141266",2016-10-09 21:34:19,"B",-67.179,38.641
"160424_2016_141266",2016-10-10 07:45:41,"0",-66.53,38.532
"160424_2016_141266",2016-10-10 13:46:07,"0",-66.284,38.548
"160424_2016_141266",2016-10-12 10:44:30,"0",-65.699,38.881
"160424_2016_141266",2016-10-14 08:45:16,"2",-62.725,37.523
"160424_2016_141266",2016-10-17 02:20:57,"0",-62.277,35.821
"160424_2016_141266",2016-10-19 11:48:02,"0",-62.582,34.924
"160424_2016_141266",2016-10-20 21:16:47,"B",-62.782,34.557
"160424_2016_141266",2016-10-24 00:43:57,"2",-61.679,32.872
"160424_2016_141266",2016-10-24 01:28:59,"2",-61.671,32.853
"160424_2016_141266",2016-10-24 22:31:32,"B",-61.502,32.322
"160424_2016_141266",2016-10-25 08:27:55,"B",-61.387,32.046
"160424_2016_141266",2016-10-25 09:06:11,"B",-61.321,32.027
"160424_2016_141266",2016-10-25 23:11:53,"B",-60.836,31.79
"160424_2016_141266",2016-10-26 23:09:29,"1",-60.973,31.239
"160424_2016_141266",2016-10-27 06:18:36,"2",-60.827,31.096
"160424_2016_141266",2016-10-27 08:40:55,"2",-60.814,31.017
"160424_2016_141266",2016-10-27 13:50:02,"2",-60.741,30.898
"160424_2016_141266",2016-10-27 14:34:21,"3",-60.695,30.862
"160424_2016_141266",2016-10-27 21:46:20,"B",-60.497,30.637
"160424_2016_141266",2016-10-28 01:00:15,"1",-60.568,30.588
"160424_2016_141266",2016-10-28 07:48:24,"2",-60.586,30.419
"160424_2016_141266",2016-10-28 08:09:45,"B",-60.586,30.419
"160424_2016_141266",2016-10-28 09:12:24,"B",-60.577,30.37
"160424_2016_141266",2016-10-28 10:06:43,"2",-60.587,30.361
"160424_2016_141266",2016-10-28 10:44:28,"A",-60.555,30.325
"160424_2016_141266",2016-10-29 07:43:14,"B",-60.216,29.614
"160424_2016_141266",2016-10-30 07:31:10,"B",-59.875,28.935
"160424_2016_141266",2016-11-01 20:05:14,"A",-59.733,27.811
"160424_2016_141266",2016-11-01 20:21:12,"1",-59.734,27.8
"160424_2016_141266",2016-11-02 08:53:18,"1",-59.581,27.553
"160424_2016_141266",2016-11-02 21:40:59,"A",-59.472,27.286
"160424_2016_141266",2016-11-03 00:35:33,"2",-59.35,27.22
"160424_2016_141266",2016-11-03 06:45:55,"B",-59.227,27.067
"160424_2016_141266",2016-11-03 08:27:06,"B",-59.228,27.07
"160424_2016_141266",2016-11-03 10:38:22,"1",-59.138,27.007
"160424_2016_141266",2016-11-04 21:51:55,"B",-59.032,26.105
"160424_2016_141266",2016-11-05 01:30:51,"B",-58.97,26.022
"160424_2016_141266",2016-11-06 19:54:50,"B",-58.763,25.079
"160424_2016_141266",2016-11-07 08:18:39,"B",-58.729,24.666
"160424_2016_141266",2016-11-07 12:27:41,"A",-58.719,24.574
"160424_2016_141266",2016-11-07 13:19:32,"B",-58.71,24.547
"160424_2016_141266",2016-11-07 17:11:17,"2",-58.642,24.42
"160424_2016_141266",2016-11-08 05:44:53,"A",-58.66,24.036
"160424_2016_141266",2016-11-08 09:03:26,"B",-58.624,23.968
"160424_2016_141266",2016-11-08 18:39:07,"2",-58.712,23.733
"160424_2016_141266",2016-11-10 07:03:09,"0",-58.805,22.737
"160424_2016_141266",2016-11-10 10:25:51,"B",-58.795,22.666
"160424_2016_141266",2016-11-10 11:07:27,"B",-58.797,22.656
"160424_2016_141266",2016-11-10 14:04:01,"B",-58.781,22.58
"160424_2016_141266",2016-11-12 13:19:23,"B",-58.761,21.348
"160424_2016_141266",2016-11-12 21:04:04,"B",-58.775,21.152
"160424_2016_141266",2016-11-13 10:23:52,"2",-58.741,20.842
"160424_2016_141266",2016-11-13 10:54:26,"B",-58.74,20.83
"160424_2016_141266",2016-11-13 19:23:57,"2",-58.774,20.61
"160424_2016_141266",2016-11-13 20:30:14,"B",-58.774,20.582
"160424_2016_141266",2016-11-14 10:13:27,"3",-58.82,20.251
"160424_2016_141266",2016-11-14 10:28:11,"B",-58.821,20.247
"160424_2016_141266",2016-11-14 21:30:09,"3",-58.808,19.956
"160424_2016_141266",2016-11-14 21:39:07,"1",-58.821,19.947
"160424_2016_141266",2016-11-14 21:41:20,"3",-58.815,19.952
"160424_2016_141266",2016-11-15 02:15:24,"1",-58.848,19.865
"160424_2016_141266",2016-11-15 10:29:49,"B",-58.86,19.681
"160424_2016_141266",2016-11-15 11:41:04,"A",-58.848,19.63
"160424_2016_141266",2016-11-15 11:42:58,"B",-58.852,19.626
"160424_2016_141266",2016-11-15 13:56:32,"B",-58.833,19.556
"160424_2016_141266",2016-11-15 14:45:58,"B",-58.826,19.527
"160424_2016_141266",2016-11-16 21:10:30,"B",-58.662,18.677
"160424_2016_141266",2016-11-17 11:05:35,"1",-58.783,18.579
"160424_2016_141266",2016-11-17 11:19:22,"B",-58.78,18.571
"160424_2016_141266",2016-11-17 20:20:33,"B",-58.754,18.328
"160424_2016_141266",2016-11-17 22:32:15,"B",-58.759,18.33
"160424_2016_141266",2016-11-18 00:23:14,"B",-58.74,18.289
"160424_2016_141266",2016-11-18 07:07:56,"2",-58.771,18.128
"160424_2016_141266",2016-11-20 01:21:42,"B",-58.848,17.215
"160424_2016_141266",2016-11-20 09:40:45,"B",-58.754,17.05
"160424_2016_141266",2016-11-20 12:59:06,"2",-58.763,16.975
"160424_2016_141266",2016-11-21 06:34:49,"A",-58.688,16.598
"160424_2016_141266",2016-11-21 08:57:51,"B",-58.684,16.545
"160424_2016_141266",2016-11-21 12:44:15,"B",-58.667,16.458
"160424_2016_141266",2016-11-22 20:52:14,"B",-58.563,15.936
"160424_2016_141266",2016-11-23 01:04:44,"B",-58.532,15.868
"160424_2016_141266",2016-11-24 22:55:56,"A",-58.588,14.766
"160424_2016_141266",2016-11-24 23:14:18,"B",-58.588,14.756
"160424_2016_141266",2016-11-25 02:07:39,"0",-58.593,14.692
"160424_2016_141266",2016-11-25 22:39:41,"B",-58.507,14.252
"160424_2016_141266",2016-11-26 00:05:32,"1",-58.47,14.239
"160424_2016_141266",2016-11-26 08:50:15,"2",-58.45,14.085
"160424_2016_141266",2016-12-03 07:44:25,"A",-56.92,11.332
"160424_2016_141266",2016-12-03 10:49:44,"B",-56.949,11.319
"160424_2016_141266",2016-12-03 11:03:13,"B",-56.95,11.314
"160424_2016_141266",2016-12-03 11:37:04,"B",-56.956,11.302
"160424_2016_141266",2016-12-03 21:51:44,"B",-56.975,11.114
"160424_2016_141266",2016-12-03 22:52:51,"B",-56.919,11.062
"160424_2016_141266",2016-12-04 01:32:36,"B",-56.895,11.01
"160424_2016_141266",2016-12-04 08:52:54,"B",-56.769,10.884
"160424_2016_141266",2016-12-08 08:26:03,"B",-55.195,10.81
"160424_2016_141266",2016-12-08 23:31:27,"A",-55.394,10.435
"160424_2016_141266",2016-12-11 07:56:01,"A",-54.696,11.067
"160424_2016_141266",2016-12-15 01:51:56,"0",-54.059,11.872
"160424_2016_141266",2016-12-17 13:40:37,"B",-53.867,11.894
"160424_2016_141266",2016-12-18 00:45:28,"A",-53.716,11.862
"160424_2016_141266",2016-12-23 00:46:23,"1",-53.352,10.993
